galaxy,source,distance_mpc,model,n_points,k_params,chi2,dof,chi2_red,aic,bic,ups_disk,ups_bul,success,message,runtime_s,log10_r0_kpc,log10_r_s_kpc,log10_rho0_msun_kpc3,log10_rho_s_msun_kpc3
UGC05005,src/sidmkit/sparc_data/Rotmod_LTG/UGC05005_rotmod.dat,53.7,burkert,11,3,0.11765213792021478,8,0.014706517240026848,6.1176521379202145,7.3113379563153265,0.500005875813343,,True,`ftol` termination condition is satisfied.,0.0009298324584960938,1.026994573110994,,6.810320697097366,
UGC05253,src/sidmkit/sparc_data/Rotmod_LTG/UGC05253_rotmod.dat,22.9,nfw,73,4,158.03421016316426,69,2.290350871929917,166.03421016316426,175.19604792775783,0.13960219019014103,0.5959630479160706,True,`ftol` termination condition is satisfied.,0.002344846725463867,,1.0899881974165422,,7.412117848416109
UGC05253,src/sidmkit/sparc_data/Rotmod_LTG/UGC05253_rotmod.dat,22.9,burkert,73,4,63.373468892077604,69,0.9184560708996754,71.3734688920776,80.53530665667117,0.25137977918279353,0.7292708172133392,True,`ftol` termination condition is satisfied.,0.0023386478424072266,0.8843744808400228,,7.787579767621683,
UGC05414,src/sidmkit/sparc_data/Rotmod_LTG/UGC05414_rotmod.dat,9.4,nfw,6,3,4.051705159673048,3,1.3505683865576827,10.051705159673048,9.426983567357214,0.46459808415894455,,True,Both `ftol` and `xtol` termination conditions are satisfied.,0.002507925033569336,,2.4999999999999996,,4.865938613924511
UGC05414,src/sidmkit/sparc_data/Rotmod_LTG/UGC05414_rotmod.dat,9.4,burkert,6,3,0.34774625202010534,3,0.11591541734003512,6.347746252020105,5.72302465970427,0.5028690976627286,,True,`ftol` termination condition is satisfied.,0.0007250308990478516,0.5053692243040199,,7.470982304691363,
UGC05716,src/sidmkit/sparc_data/Rotmod_LTG/UGC05716_rotmod.dat,21.3,nfw,12,3,17.8461564229078,9,1.9829062692119779,23.8461564229078,25.3008763722718,0.4671136817176215,,True,`ftol` termination condition is satisfied.,0.0012898445129394531,,0.9477036113023481,,6.71742305797703
UGC05716,src/sidmkit/sparc_data/Rotmod_LTG/UGC05716_rotmod.dat,21.3,burkert,12,3,37.40504511466808,9,4.156116123852009,43.40504511466808,44.859765064032075,0.6308686620964605,,True,`ftol` termination condition is satisfied.,0.0009367465972900391,0.5321925709557237,,7.502353128367133,
UGC05721,src/sidmkit/sparc_data/Rotmod_LTG/UGC05721_rotmod.dat,6.18,nfw,23,3,19.81536651803599,20,0.9907683259017995,25.81536651803599,29.22184916582344,0.45500889394759547,,True,`ftol` termination condition is satisfied.,0.0015799999237060547,,0.38705856229311414,,7.917290771080957
UGC05721,src/sidmkit/sparc_data/Rotmod_LTG/UGC05721_rotmod.dat,6.18,burkert,23,3,8.177518851309623,20,0.40887594256548115,14.177518851309623,17.58400149909707,0.5183151284865295,,True,`ftol` termination condition is satisfied.,0.0010728836059570312,0.011525959100329707,,8.672960325281384,
UGC05750,src/sidmkit/sparc_data/Rotmod_LTG/UGC05750_rotmod.dat,58.7,nfw,11,3,8.959417657681355,8,1.1199272072101694,14.959417657681355,16.153103476076467,0.5205621315126671,,True,`ftol` termination condition is satisfied.,0.002014636993408203,,1.8287087095289067,,5.344904378391654
UGC05750,src/sidmkit/sparc_data/Rotmod_LTG/UGC05750_rotmod.dat,58.7,burkert,11,3,1.0574057739946634,8,0.13217572174933293,7.057405773994663,8.251091592389775,0.4986062180542431,,True,`ftol` termination condition is satisfied.,0.001035451889038086,0.871525607897031,,6.914666949170961,
UGC05764,src/sidmkit/sparc_data/Rotmod_LTG/UGC05764_rotmod.dat,7.47,nfw,10,3,53.86867553025266,7,7.69552507575038,59.86867553025266,60.776430809234796,0.5041366183432149,,True,`ftol` termination condition is satisfied.,0.0018074512481689453,,0.436753553131925,,7.524445963080176
UGC05764,src/sidmkit/sparc_data/Rotmod_LTG/UGC05764_rotmod.dat,7.47,burkert,10,3,20.254045567591916,7,2.8934350810845593,26.254045567591916,27.161800846574053,0.49370214757727143,,True,`ftol` termination condition is satisfied.,0.0015630722045898438,-0.007139023385569403,,8.35612069667593,
UGC05829,src/sidmkit/sparc_data/Rotmod_LTG/UGC05829_rotmod.dat,8.64,nfw,11,3,0.7863742193237901,8,0.09829677741547377,6.78637421932379,7.980060037718902,0.5020516314463037,,True,`xtol` termination condition is satisfied.,0.0032753944396972656,,2.365428304405455,,4.889226999457242
UGC05829,src/sidmkit/sparc_data/Rotmod_LTG/UGC05829_rotmod.dat,8.64,burkert,11,3,1.7677143868010214,8,0.22096429835012768,7.767714386801021,8.961400205196133,0.5002729996109252,,True,`ftol` termination condition is satisfied.,0.0010733604431152344,0.5244345835836898,,7.3692340634142575,
UGC05918,src/sidmkit/sparc_data/Rotmod_LTG/UGC05918_rotmod.dat,7.66,nfw,8,3,0.8780334313151722,5,0.17560668626303444,6.878033431315172,7.116358056354679,0.5015663373213264,,True,`ftol` termination condition is satisfied.,0.0015158653259277344,,0.8613801041224628,,6.5540192059810405
