galaxy,source,distance_mpc,model,n_points,k_params,chi2,dof,chi2_red,aic,bic,ups_disk,ups_bul,success,message,runtime_s,log10_r0_kpc,log10_r_s_kpc,log10_rho0_msun_kpc3,log10_rho_s_msun_kpc3
UGC07125,src/sidmkit/sparc_data/Rotmod_LTG/UGC07125_rotmod.dat,19.8,nfw,13,3,9.350661128258464,10,0.9350661128258464,15.350661128258464,17.045509200643075,0.4865858441338802,,True,`ftol` termination condition is satisfied.,0.0016367435455322266,,1.1504569176307622,,6.093049584517658
UGC07125,src/sidmkit/sparc_data/Rotmod_LTG/UGC07125_rotmod.dat,19.8,burkert,13,3,2.702148110752397,10,0.2702148110752397,8.702148110752397,10.396996183137007,0.49295524726423307,,True,`ftol` termination condition is satisfied.,0.0010142326354980469,0.6752930536032643,,6.9878333315822285,
UGC07151,src/sidmkit/sparc_data/Rotmod_LTG/UGC07151_rotmod.dat,6.87,nfw,11,3,23.530407761420687,8,2.941300970177586,29.530407761420687,30.7240935798158,0.602828853251067,,True,`ftol` termination condition is satisfied.,0.0015044212341308594,,0.9322862800050471,,6.776312649292455
UGC07151,src/sidmkit/sparc_data/Rotmod_LTG/UGC07151_rotmod.dat,6.87,burkert,11,3,7.661551964175598,8,0.9576939955219498,13.661551964175597,14.855237782570711,0.5094282035102685,,True,`ftol` termination condition is satisfied.,0.0011038780212402344,0.20664720564933792,,8.071923710177511,
UGC07232,src/sidmkit/sparc_data/Rotmod_LTG/UGC07232_rotmod.dat,2.83,nfw,4,3,4.662061525754458,1,4.662061525754458,10.662061525754458,8.820944609114129,0.47204040926321367,,True,`xtol` termination condition is satisfied.,0.0026760101318359375,,2.499969556312717,,5.201001449128304
UGC07232,src/sidmkit/sparc_data/Rotmod_LTG/UGC07232_rotmod.dat,2.83,burkert,4,3,0.2256521912954129,1,0.2256521912954129,6.225652191295413,4.384535274655084,0.5000194949502992,,True,`xtol` termination condition is satisfied.,0.002020597457885742,1.5951362433722993,,8.084553558394097,
UGC07261,src/sidmkit/sparc_data/Rotmod_LTG/UGC07261_rotmod.dat,13.1,nfw,7,3,0.23389760072763477,4,0.05847440018190869,6.2338976007276345,6.071628047893574,0.4930842535182277,,True,`ftol` termination condition is satisfied.,0.0013415813446044922,,0.6456647048038697,,7.281001416596167
UGC07261,src/sidmkit/sparc_data/Rotmod_LTG/UGC07261_rotmod.dat,13.1,burkert,7,3,1.7824662166552403,4,0.4456165541638101,7.782466216655241,7.620196663821179,0.4801350562851398,,True,`ftol` termination condition is satisfied.,0.0011663436889648438,0.17054005046763557,,8.19758890573213,
UGC07323,src/sidmkit/sparc_data/Rotmod_LTG/UGC07323_rotmod.dat,8.0,nfw,10,3,5.592368124261416,7,0.7989097320373452,11.592368124261416,12.500123403243553,0.4585380016592287,,True,Both `ftol` and `xtol` termination conditions are satisfied.,0.0024864673614501953,,2.4999999999999996,,4.972079733660059
UGC07323,src/sidmkit/sparc_data/Rotmod_LTG/UGC07323_rotmod.dat,8.0,burkert,10,3,2.2751276942277396,7,0.3250182420325342,8.27512769422774,9.182882973209878,0.5204269300322002,,True,`ftol` termination condition is satisfied.,0.000934600830078125,0.7074418694159051,,7.360286776914351,
UGC07399,src/sidmkit/sparc_data/Rotmod_LTG/UGC07399_rotmod.dat,8.43,nfw,10,3,8.0549340674071,7,1.1507048667724429,14.0549340674071,14.962689346389237,0.4837428309385701,,True,`ftol` termination condition is satisfied.,0.0012273788452148438,,0.7640793002256461,,7.441664360048624
UGC07399,src/sidmkit/sparc_data/Rotmod_LTG/UGC07399_rotmod.dat,8.43,burkert,10,3,6.962738462236164,7,0.9946769231765948,12.962738462236164,13.8704937412183,0.5244666483665552,,True,`ftol` termination condition is satisfied.,0.0013184547424316406,0.18704422899866557,,8.49205459548705,
UGC07524,src/sidmkit/sparc_data/Rotmod_LTG/UGC07524_rotmod.dat,4.74,nfw,31,3,23.356830509933737,28,0.8341725182119192,29.356830509933737,33.658792123389176,0.4673811249762606,,True,`ftol` termination condition is satisfied.,0.0014984607696533203,,1.292874161735434,,6.227785529924389
UGC07524,src/sidmkit/sparc_data/Rotmod_LTG/UGC07524_rotmod.dat,4.74,burkert,31,3,6.447122481094644,28,0.23025437432480872,12.447122481094645,16.749084094550085,0.5267068231774442,,True,`ftol` termination condition is satisfied.,0.0006833076477050781,0.5583196880192607,,7.492281948439603,
UGC07559,src/sidmkit/sparc_data/Rotmod_LTG/UGC07559_rotmod.dat,4.97,nfw,7,3,2.12352615123754,4,0.530881537809385,8.12352615123754,7.961256598403479,0.48891009148539427,,True,Both `ftol` and `xtol` termination conditions are satisfied.,0.002480745315551758,,2.4999999999988116,,4.502698938872768
UGC07559,src/sidmkit/sparc_data/Rotmod_LTG/UGC07559_rotmod.dat,4.97,burkert,7,3,0.5079005744244192,4,0.1269751436061048,6.507900574424419,6.345631021590359,0.49613797355737926,,True,`ftol` termination condition is satisfied.,0.001020669937133789,0.3033232105891708,,7.324465710044939,
UGC07577,src/sidmkit/sparc_data/Rotmod_LTG/UGC07577_rotmod.dat,2.59,nfw,9,3,1.417930170058186,6,0.23632169500969766,7.417930170058186,8.009603902066845,0.49157770217437824,,True,`ftol` termination condition is satisfied.,0.0023758411407470703,,2.499999999988878,,3.7125399821117546
UGC07577,src/sidmkit/sparc_data/Rotmod_LTG/UGC07577_rotmod.dat,2.59,burkert,9,3,0.5309155317932654,6,0.08848592196554424,6.530915531793266,7.122589263801924,0.48918478981678076,,True,`xtol` termination condition is satisfied.,0.002418041229248047,2.4969537257029097,,6.353881348926648,
UGC07603,src/sidmkit/sparc_data/Rotmod_LTG/UGC07603_rotmod.dat,4.7,nfw,12,3,15.054317143395748,9,1.6727019048217497,21.05431714339575,22.509037092759748,0.4788783410968046,,True,`ftol` termination condition is satisfied.,0.0014963150024414062,,0.9624109390332726,,6.79468053535654
UGC07603,src/sidmkit/sparc_data/Rotmod_LTG/UGC07603_rotmod.dat,4.7,burkert,12,3,1.9813833687750118,9,0.22015370764166797,7.9813833687750115,9.436103318139013,0.48395018113830207,,True,`ftol` termination condition is satisfied.,0.0011060237884521484,0.18241538287100187,,8.120511864581633,
UGC07608,src/sidmkit/sparc_data/Rotmod_LTG/UGC07608_rotmod.dat,8.21,nfw,8,3,2.6517739419714466,5,0.5303547883942893,8.651773941971447,8.890098567010954,0.49814047938060535,,True,`xtol` termination condition is satisfied.,0.0026421546936035156,,2.4999999998916347,,5.016876302117804
UGC07608,src/sidmkit/sparc_data/Rotmod_LTG/UGC07608_rotmod.dat,8.21,burkert,8,3,0.48220127060908713,5,0.09644025412181742,6.482201270609087,6.720525895648594,0.4990563517650766,,True,`ftol` termination condition is satisfied.,0.0007023811340332031,0.47188608813463817,,7.6725385253044704,
UGC07690,src/sidmkit/sparc_data/Rotmod_LTG/UGC07690_rotmod.dat,8.11,nfw,7,3,1.6775917041776378,4,0.41939792604440945,7.677591704177638,7.515322151343577,0.5023126812850299,,True,`ftol` termination condition is satisfied.,0.0017654895782470703,,0.1632587776121479,,7.95878379307025
UGC07690,src/sidmkit/sparc_data/Rotmod_LTG/UGC07690_rotmod.dat,8.11,burkert,7,3,0.5556124772661052,4,0.1389031193165263,6.555612477266105,6.393342924432044,0.49892912433964987,,True,`ftol` termination condition is satisfied.,0.0013761520385742188,-0.1560218748967644,,8.612197195612953,
UGC07866,src/sidmkit/sparc_data/Rotmod_LTG/UGC07866_rotmod.dat,4.57,nfw,7,3,0.2181744636265887,4,0.05454361590664718,6.218174463626589,6.0559049107925285,0.5010587236844875,,True,`ftol` termination condition is satisfied.,0.0019421577453613281,,1.0775072168677957,,6.088759329829296
UGC07866,src/sidmkit/sparc_data/Rotmod_LTG/UGC07866_rotmod.dat,4.57,burkert,7,3,0.3418195814202042,4,0.08545489535505105,6.3418195814202045,6.179550028586144,0.49959455635161937,,True,`ftol` termination condition is satisfied.,0.001196146011352539,0.006784465749773185,,7.75567049104168,
UGC08286,src/sidmkit/sparc_data/Rotmod_LTG/UGC08286_rotmod.dat,6.5,nfw,17,3,36.86243664488098,14,2.63303118892007,42.86243664488098,45.36207667704963,0.5822830936013478,,True,`ftol` termination condition is satisfied.,0.0013048648834228516,,0.7196679719038542,,7.282050370823328
UGC08286,src/sidmkit/sparc_data/Rotmod_LTG/UGC08286_rotmod.dat,6.5,burkert,17,3,18.038490821129123,14,1.2884636300806516,24.038490821129123,26.538130853297773,0.4315166180960442,,True,`ftol` termination condition is satisfied.,0.0012993812561035156,0.24696347343506148,,8.205628412674502,
UGC08490,src/sidmkit/sparc_data/Rotmod_LTG/UGC08490_rotmod.dat,4.65,nfw,30,3,3.1476301819043337,27,0.11657889562608643,9.147630181904333,13.351222326890799,0.49880647863829547,,True,`ftol` termination condition is satisfied.,0.0015864372253417969,,0.5029685901616546,,7.660969493098105
UGC08490,src/sidmkit/sparc_data/Rotmod_LTG/UGC08490_rotmod.dat,4.65,burkert,30,3,16.79403767883484,27,0.6220013955124015,22.79403767883484,26.997629823821306,0.5945170963772357,,True,`ftol` termination condition is satisfied.,0.0016112327575683594,0.16989324536351608,,8.334325556275074,
UGC08550,src/sidmkit/sparc_data/Rotmod_LTG/UGC08550_rotmod.dat,6.7,nfw,11,3,6.694539272182831,8,0.8368174090228538,12.69453927218283,13.888225090577944,0.5295406087885564,,True,`ftol` termination condition is satisfied.,0.0013210773468017578,,0.6552736846763038,,7.101465186645931
UGC08550,src/sidmkit/sparc_data/Rotmod_LTG/UGC08550_rotmod.dat,6.7,burkert,11,3,8.44931299346568,8,1.05616412418321,14.44931299346568,15.642998811860792,0.5103069298986409,,True,`ftol` termination condition is satisfied.,0.0013926029205322266,0.11804254975987896,,8.111376920058818,
UGC08699,src/sidmkit/sparc_data/Rotmod_LTG/UGC08699_rotmod.dat,39.3,nfw,41,4,29.096294093603458,37,0.7863863268541476,37.09629409360346,43.95058236042069,0.6792191284681138,0.6924305031041673,True,`ftol` termination condition is satisfied.,0.002190113067626953,,1.2569870845101971,,6.805359131485259
UGC08699,src/sidmkit/sparc_data/Rotmod_LTG/UGC08699_rotmod.dat,39.3,burkert,41,4,41.91937102492184,37,1.1329559736465362,49.91937102492184,56.773659291739065,0.7994233523922414,0.7463470636813512,True,`ftol` termination condition is satisfied.,0.002208232879638672,0.8883781507600307,,7.47966876583934,
