galaxy,source,distance_mpc,model,n_points,k_params,chi2,dof,chi2_red,aic,bic,ups_disk,ups_bul,success,message,runtime_s,log10_r0_kpc,log10_r_s_kpc,log10_rho0_msun_kpc3,log10_rho_s_msun_kpc3
DDO154,src/sidmkit/sparc_data/Rotmod_LTG/DDO154_rotmod.dat,4.04,nfw,12,3,87.9638017917125,9,9.773755754634722,93.9638017917125,95.4185217410765,0.13212928448646208,,True,`ftol` termination condition is satisfied.,0.0018112659454345703,,1.1562591824704986,,6.212207501612918
DDO154,src/sidmkit/sparc_data/Rotmod_LTG/DDO154_rotmod.dat,4.04,burkert,12,3,11.463111478821235,9,1.2736790532023594,17.463111478821233,18.917831428185238,0.4353795448653215,,True,`ftol` termination condition is satisfied.,0.0009634494781494141,0.4182311382423898,,7.441144719764117,
DDO161,src/sidmkit/sparc_data/Rotmod_LTG/DDO161_rotmod.dat,7.5,nfw,31,3,25.66618841556316,28,0.9166495862701128,31.66618841556316,35.9681500290186,0.3139151573588795,,True,`ftol` termination condition is satisfied.,0.0020987987518310547,,1.719055882922485,,5.429145994797222
DDO161,src/sidmkit/sparc_data/Rotmod_LTG/DDO161_rotmod.dat,7.5,burkert,31,3,7.66563146338618,28,0.27377255226379216,13.66563146338618,17.96759307684162,0.5099487009690722,,True,`ftol` termination condition is satisfied.,0.0010814666748046875,0.8682143438484344,,6.802527016310881,
DDO168,src/sidmkit/sparc_data/Rotmod_LTG/DDO168_rotmod.dat,4.25,nfw,10,3,84.32727301112423,7,12.046753287303462,90.32727301112423,91.23502829010637,0.4047902837715849,,True,`ftol` termination condition is satisfied.,0.0023796558380126953,,2.4999999999225846,,4.864778745611569
DDO168,src/sidmkit/sparc_data/Rotmod_LTG/DDO168_rotmod.dat,4.25,burkert,10,3,34.18236768773813,7,4.8831953839625895,40.18236768773813,41.090122966720266,0.44622419549471337,,True,`ftol` termination condition is satisfied.,0.0011115074157714844,0.5770122826054244,,7.434864880871108,
DDO170,src/sidmkit/sparc_data/Rotmod_LTG/DDO170_rotmod.dat,15.4,nfw,8,3,12.9627397211406,5,2.5925479442281203,18.9627397211406,19.201064346180107,0.4942670169441543,,True,`ftol` termination condition is satisfied.,0.0015263557434082031,,1.1236476326862481,,6.227575253362109
DDO170,src/sidmkit/sparc_data/Rotmod_LTG/DDO170_rotmod.dat,15.4,burkert,8,3,10.111215517465112,5,2.0222431034930226,16.111215517465112,16.34954014250462,0.49710643112190106,,True,`ftol` termination condition is satisfied.,0.0009036064147949219,0.618636024024134,,7.1612985555193704,
ESO079-G014,src/sidmkit/sparc_data/Rotmod_LTG/ESO079-G014_rotmod.dat,28.7,nfw,15,3,47.8330187665745,12,3.9860848972145413,53.8330187665745,55.95716936988113,0.5845190734013263,,True,`ftol` termination condition is satisfied.,0.001981973648071289,,1.9181000877034264,,5.88028534747085
ESO079-G014,src/sidmkit/sparc_data/Rotmod_LTG/ESO079-G014_rotmod.dat,28.7,burkert,15,3,12.425852489236837,12,1.035487707436403,18.42585248923684,20.550003092543466,0.43833873564821657,,True,`ftol` termination condition is satisfied.,0.0013687610626220703,0.8948243874564373,,7.542255583554504,
ESO116-G012,src/sidmkit/sparc_data/Rotmod_LTG/ESO116-G012_rotmod.dat,13.0,nfw,15,3,30.391491414652798,12,2.5326242845544,36.3914914146528,38.51564201795943,0.47373528038294005,,True,`ftol` termination condition is satisfied.,0.001963376998901367,,1.356144239699585,,6.483321009427286
ESO116-G012,src/sidmkit/sparc_data/Rotmod_LTG/ESO116-G012_rotmod.dat,13.0,burkert,15,3,9.899779670800466,12,0.8249816392333722,15.899779670800466,18.023930274107094,0.5296710110540582,,True,`ftol` termination condition is satisfied.,0.0009627342224121094,0.5705970525836005,,7.803030165176278,
ESO444-G084,src/sidmkit/sparc_data/Rotmod_LTG/ESO444-G084_rotmod.dat,4.83,nfw,7,3,3.3460690968114144,4,0.8365172742028536,9.346069096811414,9.183799543977354,0.4961573134733969,,True,`ftol` termination condition is satisfied.,0.0014624595642089844,,1.1034473590366507,,6.6370545776608365
ESO444-G084,src/sidmkit/sparc_data/Rotmod_LTG/ESO444-G084_rotmod.dat,4.83,burkert,7,3,8.073757408904356,4,2.018439352226089,14.073757408904356,13.911487856070295,0.5239228712527247,,True,`ftol` termination condition is satisfied.,0.001291513442993164,0.18933360477572342,,8.12131954776556,
ESO563-G021,src/sidmkit/sparc_data/Rotmod_LTG/ESO563-G021_rotmod.dat,60.8,nfw,30,3,479.4188957457157,27,17.75625539798947,485.4188957457157,489.6224878907022,0.902948013342091,,True,`ftol` termination condition is satisfied.,0.0024292469024658203,,2.499999999961563,,5.326861546813559
ESO563-G021,src/sidmkit/sparc_data/Rotmod_LTG/ESO563-G021_rotmod.dat,60.8,burkert,30,3,207.92673355802992,27,7.7009901317788865,213.92673355802992,218.13032570301638,0.10136287623654133,,True,`ftol` termination condition is satisfied.,0.0019173622131347656,0.8848676891928388,,8.161243484389153,
F561-1,src/sidmkit/sparc_data/Rotmod_LTG/F561-1_rotmod.dat,66.4,nfw,6,3,1.6782801096550828,3,0.559426703218361,7.678280109655082,7.053558517339248,0.49132449490459496,,True,`ftol` termination condition is satisfied.,0.0018537044525146484,,0.48489970726296167,,6.8877980853051515
F561-1,src/sidmkit/sparc_data/Rotmod_LTG/F561-1_rotmod.dat,66.4,burkert,6,3,1.2492349646362144,3,0.41641165487873816,7.249234964636214,6.624513372320379,0.4868253559610436,,True,`ftol` termination condition is satisfied.,0.0013914108276367188,0.25458706592518154,,7.369362258109329,
F563-1,src/sidmkit/sparc_data/Rotmod_LTG/F563-1_rotmod.dat,48.9,nfw,17,3,16.040171460368455,14,1.1457265328834612,22.040171460368455,24.539811492537105,0.500559955639487,,True,`ftol` termination condition is satisfied.,0.0013360977172851562,,1.2548903340585813,,6.522728230018487
F563-1,src/sidmkit/sparc_data/Rotmod_LTG/F563-1_rotmod.dat,48.9,burkert,17,3,8.43526500228529,14,0.6025189287346635,14.43526500228529,16.93490503445394,0.49504597386240806,,True,`ftol` termination condition is satisfied.,0.0008704662322998047,0.6144397783680179,,7.729884460588173,
F563-V1,src/sidmkit/sparc_data/Rotmod_LTG/F563-V1_rotmod.dat,54.0,nfw,6,3,0.9976060826988389,3,0.33253536089961294,6.997606082698839,6.372884490383004,0.5052196851596396,,True,`ftol` termination condition is satisfied.,0.0020842552185058594,,0.5872151430041339,,6.114639104583158
F563-V1,src/sidmkit/sparc_data/Rotmod_LTG/F563-V1_rotmod.dat,54.0,burkert,6,3,0.760555402382362,3,0.2535184674607873,6.760555402382362,6.1358338100665275,0.5016154222877104,,True,`ftol` termination condition is satisfied.,0.0015482902526855469,0.23922491337270166,,6.829255798489151,
F563-V2,src/sidmkit/sparc_data/Rotmod_LTG/F563-V2_rotmod.dat,59.7,nfw,10,3,9.812111843125296,7,1.4017302633036137,15.812111843125296,16.719867122107434,0.5155295083916405,,True,`ftol` termination condition is satisfied.,0.001476287841796875,,1.4383675661208069,,6.479374301552462
F563-V2,src/sidmkit/sparc_data/Rotmod_LTG/F563-V2_rotmod.dat,59.7,burkert,10,3,1.4307797397696178,7,0.20439710568137398,7.430779739769617,8.338535018751756,0.5018714827524038,,True,`ftol` termination condition is satisfied.,0.0010488033294677734,0.4478747495388059,,8.12697384618572,
F565-V2,src/sidmkit/sparc_data/Rotmod_LTG/F565-V2_rotmod.dat,51.8,nfw,7,3,1.8799202074146208,4,0.4699800518536552,7.879920207414621,7.71765065458056,0.4995091992236264,,True,Both `ftol` and `xtol` termination conditions are satisfied.,0.002933502197265625,,2.4999999999999996,,4.934733917661857
F565-V2,src/sidmkit/sparc_data/Rotmod_LTG/F565-V2_rotmod.dat,51.8,burkert,7,3,0.28686841572542193,4,0.07171710393135548,6.286868415725422,6.124598862891362,0.49931629490359924,,True,`ftol` termination condition is satisfied.,0.0008144378662109375,0.7272751104132722,,7.324554603315995,
F567-2,src/sidmkit/sparc_data/Rotmod_LTG/F567-2_rotmod.dat,79.0,nfw,5,3,1.443843616177095,2,0.7219218080885474,7.4438436161770944,6.272157353479395,0.5024762425483441,,True,`ftol` termination condition is satisfied.,0.0016810894012451172,,0.9605948471008146,,6.3337406523262
F567-2,src/sidmkit/sparc_data/Rotmod_LTG/F567-2_rotmod.dat,79.0,burkert,5,3,0.7850137809846832,2,0.3925068904923416,6.785013780984683,5.613327518286984,0.5001351186691068,,True,`ftol` termination condition is satisfied.,0.0012934207916259766,0.46857302964796954,,7.24996216760622,
F568-1,src/sidmkit/sparc_data/Rotmod_LTG/F568-1_rotmod.dat,90.7,nfw,12,3,8.58858944725812,9,0.9542877163620133,14.58858944725812,16.04330939662212,0.5019700076004248,,True,`xtol` termination condition is satisfied.,0.0016655921936035156,,1.5706377415852821,,6.336992871721555
F568-1,src/sidmkit/sparc_data/Rotmod_LTG/F568-1_rotmod.dat,90.7,burkert,12,3,1.003254934676045,9,0.11147277051956056,7.003254934676045,8.457974884040047,0.4965013409519099,,True,`ftol` termination condition is satisfied.,0.0009548664093017578,0.5976665381650783,,7.922382861708377,
F568-3,src/sidmkit/sparc_data/Rotmod_LTG/F568-3_rotmod.dat,82.4,nfw,18,3,51.805099943180124,15,3.4536733295453415,57.805099943180124,60.47621521686862,0.5252082899277475,,True,Both `ftol` and `xtol` termination conditions are satisfied.,0.0021800994873046875,,2.4999999999999996,,4.9162255196634845
F568-3,src/sidmkit/sparc_data/Rotmod_LTG/F568-3_rotmod.dat,82.4,burkert,18,3,16.598416116527016,15,1.1065610744351344,22.598416116527016,25.26953139021551,0.4737048346459455,,True,`ftol` termination condition is satisfied.,0.0009291172027587891,0.8257489501090627,,7.3143740830478325,
F568-V1,src/sidmkit/sparc_data/Rotmod_LTG/F568-V1_rotmod.dat,80.6,nfw,15,3,2.835123496239736,12,0.2362602913533113,8.835123496239735,10.959274099546366,0.5033057038249653,,True,`ftol` termination condition is satisfied.,0.0012142658233642578,,0.9042219047014887,,7.235433744700357
F568-V1,src/sidmkit/sparc_data/Rotmod_LTG/F568-V1_rotmod.dat,80.6,burkert,15,3,0.6989137848483178,12,0.05824281540402648,6.698913784848318,8.823064388154947,0.4994458323164696,,True,`ftol` termination condition is satisfied.,0.0009386539459228516,0.47627142790635973,,8.05718520589289,
F571-8,src/sidmkit/sparc_data/Rotmod_LTG/F571-8_rotmod.dat,53.3,nfw,13,3,15.759673236892633,10,1.5759673236892633,21.75967323689263,23.454521309277244,4.803286894932103e-13,,True,`ftol` termination condition is satisfied.,0.0016834735870361328,,1.4882709942546384,,6.4985707907784205
F571-8,src/sidmkit/sparc_data/Rotmod_LTG/F571-8_rotmod.dat,53.3,burkert,13,3,3.82445747374304,10,0.38244574737430403,9.82445747374304,11.51930554612765,0.16459490903996754,,True,`ftol` termination condition is satisfied.,0.001111745834350586,0.8086205244456751,,7.649763411472337,
F571-V1,src/sidmkit/sparc_data/Rotmod_LTG/F571-V1_rotmod.dat,80.1,nfw,7,3,1.5938517648224957,4,0.3984629412056239,7.593851764822496,7.431582211988435,0.5002105814822093,,True,`ftol` termination condition is satisfied.,0.001672506332397461,,1.4177671212561749,,6.0607684722015795
F571-V1,src/sidmkit/sparc_data/Rotmod_LTG/F571-V1_rotmod.dat,80.1,burkert,7,3,0.1568345162290776,4,0.0392086290572694,6.156834516229077,5.994564963395017,0.4993288118072715,,True,`ftol` termination condition is satisfied.,0.0010006427764892578,0.7355252570359421,,7.246664905456431,
F574-1,src/sidmkit/sparc_data/Rotmod_LTG/F574-1_rotmod.dat,96.8,nfw,14,3,19.674725390052703,11,1.7886113990957002,25.674725390052703,27.59189737889848,0.5157526841171721,,True,`ftol` termination condition is satisfied.,0.001657247543334961,,1.2041189360684124,,6.550370610315812
F574-1,src/sidmkit/sparc_data/Rotmod_LTG/F574-1_rotmod.dat,96.8,burkert,14,3,1.110163943140845,11,0.10092399483098591,7.110163943140845,9.02733593198662,0.48985229027508065,,True,`ftol` termination condition is satisfied.,0.0009391307830810547,0.5484040724836535,,7.7347457823447,
