galaxy,source,distance_mpc,model,n_points,k_params,chi2,dof,chi2_red,aic,bic,ups_disk,ups_bul,success,message,runtime_s,log10_r0_kpc,log10_r_s_kpc,log10_rho0_msun_kpc3,log10_rho_s_msun_kpc3
NGC5055,src/sidmkit/sparc_data/Rotmod_LTG/NGC5055_rotmod.dat,9.9,burkert,28,3,51.543629209160684,25,2.061745168366427,57.543629209160684,61.54024273968629,0.4327503147521279,,True,`ftol` termination condition is satisfied.,0.001325368881225586,1.0247491470894705,,7.262926909550262,
NGC5371,src/sidmkit/sparc_data/Rotmod_LTG/NGC5371_rotmod.dat,39.7,nfw,19,3,68.58130771452106,16,4.286331732157566,74.58130771452106,77.41462465202038,0.24562585175702883,,True,`ftol` termination condition is satisfied.,0.0015578269958496094,,0.767691127297122,,7.953417781202001
NGC5371,src/sidmkit/sparc_data/Rotmod_LTG/NGC5371_rotmod.dat,39.7,burkert,19,3,159.64307910994347,16,9.977692444371467,165.64307910994347,168.4763960474428,0.3080188178871905,,True,`ftol` termination condition is satisfied.,0.0019588470458984375,0.5687175482818552,,8.316782064143275,
NGC5582,src/sidmkit/sparc_data/Rotmod_ETG/NGC5582_rotmod.dat,28.1,nfw,2,4,1.3395411812092237e-28,-2,,8.0,2.772588722239781,0.5,0.7,True,`gtol` termination condition is satisfied.,0.0019066333770751953,,0.5235356313838241,,8.806330013043432
NGC5582,src/sidmkit/sparc_data/Rotmod_ETG/NGC5582_rotmod.dat,28.1,burkert,2,4,1.2769528082534271e-23,-2,,8.0,2.772588722239781,0.5,0.7000000000014053,True,`gtol` termination condition is satisfied.,0.0029778480529785156,0.1282164510029322,,9.761320711795962,
NGC5585,src/sidmkit/sparc_data/Rotmod_LTG/NGC5585_rotmod.dat,7.06,nfw,24,3,125.46407294238206,21,5.974479663922955,131.46407294238207,134.9982344334259,0.2554330843306497,,True,`ftol` termination condition is satisfied.,0.002033710479736328,,1.2960445099117772,,6.376241847735308
NGC5585,src/sidmkit/sparc_data/Rotmod_LTG/NGC5585_rotmod.dat,7.06,burkert,24,3,94.7755149442549,21,4.513119759250233,100.7755149442549,104.30967643529873,0.6043427061987838,,True,`ftol` termination condition is satisfied.,0.001280069351196289,0.7211945149736695,,7.35634284375183,
NGC5907,src/sidmkit/sparc_data/Rotmod_LTG/NGC5907_rotmod.dat,17.3,nfw,19,3,67.88850031675457,16,4.243031269797161,73.88850031675457,76.72181725425389,0.18667658085737843,,True,`ftol` termination condition is satisfied.,0.0016739368438720703,,0.8348281487313478,,7.907538143550217
NGC5907,src/sidmkit/sparc_data/Rotmod_LTG/NGC5907_rotmod.dat,17.3,burkert,19,3,80.43161187181353,16,5.026975741988346,86.43161187181353,89.26492880931285,1.9600219291724907e-18,,True,`ftol` termination condition is satisfied.,0.0025773048400878906,0.6008309947350805,,8.468722024509162,
NGC5985,src/sidmkit/sparc_data/Rotmod_LTG/NGC5985_rotmod.dat,39.7,nfw,33,4,59.217906049562224,29,2.0419967603297318,67.21790604956223,73.20393629542815,0.2546697141934593,0.6016913569968992,True,`ftol` termination condition is satisfied.,0.0016281604766845703,,0.9264127393763185,,7.941503370626147
NGC5985,src/sidmkit/sparc_data/Rotmod_LTG/NGC5985_rotmod.dat,39.7,burkert,33,4,61.31913536739009,29,2.1144529437031063,69.31913536739009,75.30516561325601,0.0713706875207092,0.7969724465422096,True,`ftol` termination condition is satisfied.,0.0027201175689697266,0.6708110752085873,,8.509594134240004,
